absolutely;B1;безусловно;абсолютно
angle;B1;угол;точка зрения
anniversary;B1;годовщина;юбилей
annual;B1;ежегодный;годовой
anxious;B1;озабоченный;беспокоящийся
apparent;B1;очевидный;несомненный
apparently;B1;вероятно;по-видимому
appeal;B1;обращение;призыв
approach;B1;подход;метод
appropriate;B1;соответствующий;подходящий
approval;B1;одобрение;утверждение
approve;B1;одобрять;Утверждение
arise;B1;возникать;появляться
armed;B1;вооружённый;укрепленный
arms;B1;руки;
artificial;B1;искусственный;ненатуральный
artistic;B1;художественный;артистический
ashamed;B1;пристыженный;пристыжённый
aspect;B1;аспект;сторона
assess;B1;оценивать;
assessment;B1;оценка;аттестация
associate;B1;ассоциировать;партнёр
associated;B1;связанный;объединенный
association;B1;ассоциация;связь
assume;B1;предполагать;допускать
attempt;B1;пытаться;делать попытку
back;B1;спина;назад
bacteria;B1;бактерия;бактерии
bar;B1;бар;плитка шоколада
barrier;B1;барьер;шлагбаум
basically;B1;в основном;по существу
battle;B1;битва;сражение
bear;B1;терпеть;выносить
beat;B1;бить;ударять
beg;B1;просить;умолять
being;B1;существование;бытие
benefit;B1;выгода;извлекать пользу
bent;B1;наклоняться;сгибать
bet;B1;держать пари;ставка
better;B1;лучше;
beyond;B1;за;по ту сторону
bill;B1;счёт;законопроект
bitter;B1;горький;горький (о вкусе)
chief;B1;руководитель;глава
circumstance;B1;обстоятельство;обстоятельства
cite;B1;цитировать;ссылаться
citizen;B1;гражданин;горожанин
civil;B1;гражданский;вежливый
classic;B1;классический;
close;B1;закрывать;близко
closely;B1;внимательно;близко
collapse;B1;рушиться;обваливаться
combination;B1;сочетание;комбинация
comfort;B1;утешение;удобства
command;B1;владение;управлять
commission;B1;комиссия;поручать
commitment;B1;обязательство;ответственное отношение
committee;B1;комиссия;комитет
commonly;B1;обычно;обыкновенно
complex;B1;сложный;составной
complicated;B1;сложный;трудный для понимания
component;B1;компонент;составляющая
concentration;B1;концентрация;сосредоточенность
concept;B1;идея;понятие
concern;B1;беспокойство;забота
concerned;B1;озабоченный;встревоженный
conduct;B1;проводить;вести
confidence;B1;уверенность;доверие
confident;B1;самоуверенный;уверенный
confirm;B1;подтверждать;подкреплять
conflict;B1;конфликт;столкновение
confuse;B1;смущать;путать
confused;B1;смущённый;спутанный, озадаченный
confusing;B1;сбивающий с толку;путаница
connection;B1;соединение;связь
conscious;B1;сознательный;осознанный
consequence;B1;последствие;следствие
conservative;B1;консервативный;умеренный
consideration;B1;рассмотрение;обсуждение
consist;B1;состоять;
consistent;B1;последовательный;стойкий
constant;B1;постоянный;неизменный
constantly;B1;постоянно;часто
construct;B1;сооружать;конструкция
construction;B1;строительство;стройка
consume;B1;потреблять;расходовать
consumer;B1;потребитель;клиент
contact;B1;контакты;устанавливать связь
container;B1;контейнер;емкость
contemporary;B1;современный;современник
content;B1;содержание;
contest;B1;соревнование;конкурс
continuous;B1;непрерывный;постоянный
contract;B1;договор;сжиматься
contrast;B1;противоположность;контраст
contribute;B1;делать вклад;способствовать
contribution;B1;вклад;взнос
convenient;B1;удобный;подходящий
convince;B1;убеждать;уверять
cool;B1;прохладный;круто
costume;B1;костюм;одежда
cottage;B1;сельский дом;коттедж
cotton;B1;хлопок;вата
count;B1;считать;подсчитывать
countryside;B1;деревня;сельская местность
court;B1;суд;корт
cover;B1;накрывать;покрывать
covered;B1;покрытый;закрытый
cream;B1;сливки;крем
criminal;B1;криминальный;преступник
cruel;B1;жестокий;мучительный
cultural;B1;культурный;образованный
currency;B1;валюта;деньги
current;B1;текущий;теперешний
currently;B1;в настоящее время;теперь
curtain;B1;занавес;занавеска
custom;B1;обычай;привычка
cut;B1;резать;
daily;B1;ежедневно;ежедневный
damage;B1;повреждать;убыток
deal;B1;сделка;иметь дело
decade;B1;десятилетие;десяток
decorate;B1;украшать;декорировать
deep;B1;глубокий;пропасть
define;B1;определять;давать определение
definite;B1;определённый;точный
definition;B1;определение;описание
deliver;B1;доставлять;передавать
departure;B1;отправление;отъезд
despite;B1;несмотря на;вопреки чему-л
destination;B1;назначение;место назначение
determine;B1;определять;решать
determined;B1;решительный;принявший решение
development;B1;развитие;разработка
diagram;B1;диаграмма;схема
diamond;B1;алмаз;бриллиант
difficulty;B1;затруднение;трудность
direct;B1;прямой;непосредственный
directly;B1;прямо;сразу же
dirt;B1;грязь;сор
disadvantage;B1;недостаток;неудобство
disappointed;B1;разочарованный;разочаровавшийся
disappointing;B1;разочаровывающий;неутешительный
discount;B1;скидка;
dislike;B1;не любить;испытывать неприязнь
divide;B1;делить;разделять
documentary;B1;документальный фильм;документальный
donate;B1;жертвовать;дарить
double;B1;дублёр;двойной
doubt;B1;сомнение;сомневаться
dressed;B1;одетый;оделся
drop;B1;бросать;капля
drum;B1;барабан;бить в барабан
drunk;B1;пьяный;выпивший
due;B1;в связи с;обусловленный
dust;B1;пыль;выбивать пыль
duty;B1;обязанность;долг
earthquake;B1;землетрясение;потрясение
eastern;B1;восточный;
economic;B1;экономический;
economy;B1;экономика;
edge;B1;край;кромка
editor;B1;редактор;издатель
educate;B1;воспитывать;обучать
educated;B1;образованный;
educational;B1;образовательный;поучительный
effective;B1;эффективный;результативный
effectively;B1;эффективно;фактически
effort;B1;усилие;попытка
election;B1;выборы;
element;B1;элемент;
embarrassed;B1;смущённый;
embarrassing;B1;неловкий;стеснительный
emergency;B1;аварийный;запасной
emotion;B1;эмоция;возбуждение
employment;B1;занятость;трудоустройство
empty;B1;пустой;лишенный смысла
encourage;B1;поощрять;поддерживать
enemy;B1;враг;враждебный
engaged;B1;помолвленный;поглощенный
engineering;B1;проектирование;конструирование
entertain;B1;развлекать;занимать
entertainment;B1;развлечение;развлечения
entrance;B1;вход;въезд
entry;B1;вход;вступление
environmental;B1;экологический;
episode;B1;эпизод;серия
equal;B1;равный;идентичный
equally;B1;одинаково;в равной степени
escape;B1;побег;вырываться
essential;B1;существенный;основной
eventually;B1;в конечном итоге;в итоге
examine;B1;исследовать;рассматривать
except;B1;кроме;исключая
exchange;B1;обмен;обмениваться
excitement;B1;волнение;возбуждение
exhibition;B1;выставка;показ
expand;B1;расширять;увеличивать
expected;B1;ожидал;планировал
expedition;B1;экспедиция;
experience;B1;опыт;испытывать
experienced;B1;опытный;знающий
experiment;B1;эксперимент;опыт
explode;B1;взрывать;взрыв
explore;B1;исследовать;изучать
explosion;B1;взрыв;вспышка
export;B1;экспортировать;вывозить
extra;B1;дополнительный;особый
face;B1;лицо;сталкиваться
fairly;B1;весьма;довольно
familiar;B1;хорошо знакомый;близкий
fancy;B1;воображать;представлять себе
far;B1;дальний;далёкий
fascinating;B1;увлекательный;очаровательный
fashionable;B1;модный;стильный
fasten;B1;пристёгивать;прикреплять
favour;B1;одолжение;благосклонность
fear;B1;страх;бояться
feature;B1;особенность;характерная черта
fence;B1;забор;ограда
fighting;B1;сражение;борьба
file;B1;файл;досье
financial;B1;финансовый;денежный
fire;B1;огонь;пламя
fitness;B1;фитнес;пригодность
fixed;B1;фиксированный;постоянный
flag;B1;флаг;знамя
flood;B1;наводнение;поток
flour;B1;мука;пудра
flow;B1;поток;течение
fold;B1;складывать;сгиб
folk;B1;народ;люди
following;B1;следующий;последующий
force;B1;сила;заставлять
forever;B1;навсегда;вечность
frame;B1;каркас;фрейм
freeze;B1;замерзать;мороз
frequently;B1;часто;зачастую
friendship;B1;дружба;
frighten;B1;пугать;тревожить
frightened;B1;испуганный;бояться
frightening;B1;пугающий;ужасный
frozen;B1;замороженный;
fry;B1;жарить;
fuel;B1;топливо;горючее
function;B1;функция;назначение
fur;B1;мех;шерсть
further;B1;дальнейший;дальше
garage;B1;гараж;
gather;B1;собираться;скапливаться
generally;B1;как правило;обычно
generation;B1;поколение;род
generous;B1;великодушный;щедрый
gentle;B1;нежный;ласковый
gentleman;B1;джентльмен;
ghost;B1;привидение;призрак
giant;B1;гигантский;громадный
glad;B1;радостный;рад
global;B1;глобальный;мировой
glove;B1;перчатка;
go;B1;ходить;идти
goods;B1;товары;вещи
grade;B1;класс;оценка
graduate;B1;выпускник;заканчивать обучение
grain;B1;зерно;крупинка
grateful;B1;благодарный;признательный
growth;B1;рост;развитие
guard;B1;охрана;сторож
guilty;B1;виновный;виноватый
hand;B1;рука (кисть);рука
hang;B1;вешать;развешивать
happiness;B1;счастье;радость
hardly;B1;едва;едва ли
hate;B1;ненавидеть;ненависть
head;B1;голова;возглавлять
headline;B1;заголовок;озаглавить
heating;B1;отопление;нагревание
heavily;B1;тяжело;
helicopter;B1;вертолёт;
highlight;B1;выделить;подсветить
highly;B1;весьма;очень
hire;B1;нанимать;прокат
historic;B1;исторический;
historical;B1;исторический;имеющий значение
honest;B1;искренний;честный
horrible;B1;ужасный;страшный
horror;B1;ужас;фильм ужасов
host;B1;хозяин;принимающая сторона
hunt;B1;охотиться;охота
hurricane;B1;ураган;
hurry;B1;торопиться;торопить
identity;B1;личность;индивидуальность
ignore;B1;игнорировать;пренебрегать
illegal;B1;незаконный;нелегальный
imaginary;B1;воображаемый;мнимый
immediate;B1;немедленный;безотлагательный
immigrant;B1;иммигрант;
impact;B1;воздействие;влияние
import;B1;импорт;импортировать
importance;B1;важность;значительность
impression;B1;впечатление;ощущение
impressive;B1;выразительный;впечатляющий
improvement;B1;улучшение;усовершенствование
incredibly;B1;невероятно;чрезвычайно
indeed;B1;действительно;в самом деле
indicate;B1;указывать;показывать
indirect;B1;косвенный;не прямой
indoor;B1;внутренний;находящийся в помещении
indoors;B1;внутри дома;в помещении
influence;B1;влияние;воздействие
ingredient;B1;ингредиент;составная часть
injure;B1;ранить;повредить
injured;B1;раненый;пострадавший
innocent;B1;невинный;чистый
intelligence;B1;интеллект;рассудок
intend;B1;намереваться;планировать
intention;B1;намерение;стремление
invest;B1;вкладывать;инвестировать
investigate;B1;исследовать;расследовать
involved;B1;участвующий;вовлеченный
iron;B1;утюг;железо
issue;B1;вопрос;проблема
IT;B1;оно;это
journal;B1;журнал;научный журнал
judge;B1;судья;судить
keen;B1;заядлый;острый
key;B1;ключ;основной
keyboard;B1;клавиатура;
kick;B1;удар;пинать
killing;B1;убийство;убивает
kind;B1;добрый;любезный
kiss;B1;поцелуй;целовать
knock;B1;стук;стучать
label;B1;ярлык;этикетка
laboratory;B1;лаборатория;лабораторный
lack;B1;недостаток;нужда
latest;B1;самый поздний;последний
lay;B1;класть;лежать
layer;B1;слой;пласт
lead;B1;вести;свинец
leading;B1;ведущий;выдающийся
leaf;B1;лист;страница
leather;B1;кожа;
legal;B1;законный;юридический
leisure;B1;досуг;свободное время
length;B1;длина;вдоль
level;B1;уровень;
lie;B1;лгать;
like;B1;нравиться;похожий
limit;B1;предел;ограничивать
lip;B1;губа;край
liquid;B1;жидкость;жидкий
literature;B1;литература;
live;B1;жить;существовать
living;B1;жизнь;образ жизни
local;B1;местный;
locate;B1;разместить;обнаружить место
located;B1;расположены;обнаружены
location;B1;местоположение;размещение
lonely;B1;одинокий;
loss;B1;потеря;утрата
luxury;B1;роскошный;роскошь
mad;B1;сумасшедший;безумный
magic;B1;волшебство;магия
mainly;B1;главным образом;большей частью
mall;B1;крупный торговый комплекс;ТЦ
management;B1;управление;руководство
market;B1;рынок;базар
marketing;B1;продвижение;маркетинг
marriage;B1;брак;свадьба
meanwhile;B1;тем временем;между тем
measure;B1;измерять;мерить
medium;B1;средний;среда
mental;B1;умственный;психический
mention;B1;упоминать;ссылаться на
mess;B1;беспорядок;спутаться
mild;B1;умеренный;мягкий
mine;B1;шахта;
mix;B1;смешивать;соединять
mixture;B1;смесь;микстура
mood;B1;настроение;расположение духа
move;B1;двигаться;движение
mud;B1;грязь;слякоть
murder;B1;убийство;совершать убийство
muscle;B1;мышца;мускул
musical;B1;мюзикл;музыкальный
mystery;B1;тайна;детективный роман
nail;B1;ноготь;гвоздь
narrative;B1;рассказ;повествовательный
nation;B1;нация;страна
native;B1;родной;местный
naturally;B1;естественно;конечно
necessarily;B1;обязательно;непременно
need;B1;нуждаться;нужда
needle;B1;иголка;игла
neighbourhood;B1;район;соседство
neither;B1;ни один;ни тот, ни другой
net;B1;сеть;сетка
next;B1;следующий;соседний
nor;B1;ни;также не
normal;B1;нормальный;обыкновенный
northern;B1;северный;северный ветер
note;B1;обращать внимание;замечать
now;B1;сейчас;теперь
nuclear;B1;ядерный;
obvious;B1;очевидный;явный
obviously;B1;очевидно;явно
occasion;B1;случай;возможность
occur;B1;происходить;случаться
odd;B1;странный;необычный
official;B1;должностное лицо;официальный
old-fashioned;B1;старомодный;устаревший
once;B1;однажды;когда-то
operation;B1;операция;действие
organized;B1;организованный;собранный
organizer;B1;организатор;ежедневник
original;B1;настоящий;оригинальный
originally;B1;первоначально;изначально
ought;B1;должен;следовало бы
ours;B1;наш (принадлежащий нам);наш
outdoor;B1;наружный;на открытом воздухе
outdoors;B1;на открытом воздухе;на улице
pack;B1;упаковывать;
package;B1;пакет;упаковка
painful;B1;болезненный;причиняющий боль
pale;B1;бледный;тусклый
pan;B1;сковорода;
participate;B1;участвовать;принимать участие
particularly;B1;особенно;особым образом
pass;B1;передавать;проходить
passion;B1;страсть;страстное увлечение
path;B1;путь;тропа
payment;B1;платёж;плата
peaceful;B1;мирный;спокойный
percentage;B1;процентное содержание;процент
perfectly;B1;отлично;совершенно
performance;B1;представление;эффективность
personally;B1;лично;персонально
persuade;B1;убеждать;уговорить
photographer;B1;фотограф;
photography;B1;фотографирование;фотография
pin;B1;прикалывать;штырь
pipe;B1;труба;курительная трубка
place;B1;место;размещать
planning;B1;планирование;проектирование
pleasant;B1;приятный;милый
pleasure;B1;удовольствие;наслаждение
plenty;B1;множество;изобилие
plot;B1;сюжет;содержание
plus;B1;плюс;положительная величина
poem;B1;стихотворение;поэма
poet;B1;поэт;
poetry;B1;поэзия;стихи
point;B1;указывать;направлять
poison;B1;яд;отрава
poisonous;B1;ядовитый;
policy;B1;политика;правила
political;B1;политический;государственный
politician;B1;политик;политический деятель
politics;B1;политика;политическая деятельность
port;B1;порт;портвейн
portrait;B1;портрет;изображение
possibly;B1;возможно;может быть
pot;B1;горшок;банка, котел
pour;B1;наливать;разливать
poverty;B1;бедность;нищета
powder;B1;порошок;пудра
powerful;B1;мощный;сильный
practical;B1;практичный;практический
pray;B1;молиться;умолять
prayer;B1;молитва;просьба
prediction;B1;предсказание;прогноз
prepared;B1;подготовленный;готовый
presentation;B1;представление;презентация
press;B1;давить;нажимать
pressure;B1;давление;затрудненные обстоятельства
pretend;B1;притворяться;делать вид
previous;B1;предыдущий;предшествующий
previously;B1;предварительно;ранее
priest;B1;священник;
primary;B1;первичный;основной
prince;B1;принц;король
princess;B1;принцесса;княгиня
printing;B1;печать;печатание
prisoner;B1;заключённый;узник
private;B1;частный;личный, персональный
producer;B1;режиссёр-постановщик;продюсер
production;B1;производство;продукция
profession;B1;профессия;род занятий
profit;B1;прибыль;доход
program;B1;программа;программный
promote;B1;продвигать;способствовать
proper;B1;правильный;должный
properly;B1;должным образом;правильно
property;B1;имущество;свойство
protest;B1;протест;протестовать
proud;B1;гордый;
prove;B1;доказывать;пробовать
pull;B1;тянуть;тащить
punish;B1;наказывать;карать
punishment;B1;наказание;кара
push;B1;толкать;нажимать
qualification;B1;квалификация;аттестат
qualified;B1;подходящий;компетентный
qualify;B1;приобретать квалификацию;получать право
queue;B1;очередь;стоять в очереди
quit;B1;уволиться;бросать
quotation;B1;цитата;
quote;B1;цитата;цитировать
race;B1;расса;гонка
racing;B1;гонки;разгон
range;B1;ряд;диапазон
rare;B1;редкий;необычный
rarely;B1;редко;нечасто
reaction;B1;реакция;реагирование
reality;B1;реальность;действительность
receipt;B1;чек;квитанция
recommendation;B1;рекомендация;совет
reference;B1;ссылка;упоминание
reflect;B1;отражать;размышлять
regularly;B1;регулярно;постоянно
reject;B1;отвергать;отказывать
relate;B1;относиться;иметь отношение
related;B1;родственный;связынный с
relation;B1;отношение;связи
relative;B1;родственник;относительный
relaxed;B1;расслабленный;спокойный
relaxing;B1;расслабляющий;смягчающий
release;B1;освобождать;отпускать
reliable;B1;надёжный;верный
religion;B1;религия;вера
religious;B1;религиозный;
remain;B1;оставаться;пребывать на прежнем месте
remind;B1;напоминать;напомнить
remote;B1;отдалённый;дистанционный
rent;B1;сдавать в аренду;брать в аренду
repair;B1;ремонтировать;ремонт
repeat;B1;повторять;
repeated;B1;повторный;неоднократный
represent;B1;представлять;олицетворять
request;B1;запрос;просьба
require;B1;требовать;нуждаться
reservation;B1;бронирование;бронь
resource;B1;ресурсы;средства
respect;B1;уважение;признание
responsibility;B1;обязанность;ответственность
responsible;B1;ответственный;надёжный
result;B1;результат;исход
retire;B1;уходить на пенсию;увольнять
retired;B1;пенсионер;удалившийся от дел
revise;B1;проверять;исправлять
ring;B1;кольцо;звенеть
rise;B1;подъём;повышение
risk;B1;рисковать;риск
robot;B1;робот;
roll;B1;катить;
romantic;B1;романтичный;
rope;B1;верёвка;канат
rough;B1;грубый;жёсткий
row;B1;ряд, строка;грести (в лодке)
royal;B1;королевский;величественный
rugby;B1;регби;
rule;B1;управлять;правило
safety;B1;безопасность;сохранность
sail;B1;идти под парусами;плыть
sailor;B1;моряк;матрос
sample;B1;образец;пример
sand;B1;песок;
scan;B1;изучать;пристально разглядывать
scientific;B1;научный;высокого класса
script;B1;сценарий;рукопись
sculpture;B1;скульптура;изваяние
secondary;B1;вторичный;второй
security;B1;безопасность;защита
seed;B1;зерно;семя
sensible;B1;здравомыслящий;разумный
separate;B1;разделять;отделять
seriously;B1;серьёзно;всерьёз
servant;B1;слуга;прислуга
set;B1;набор;комплект
setting;B1;место действия;окружающая обстановка
sex;B1;секс;пол
sexual;B1;сексуальный;половой
shake;B1;трясти;встряхивать
share;B1;делиться;разделять
sharp;B1;острый;резкий
shelf;B1;полка;шельф
shell;B1;оболочка;ракушка
shift;B1;перемещение;сдвиг
shine;B1;светить;сиять
shiny;B1;блестящий;яркий
shoot;B1;стрелять;
shy;B1;застенчивый;робкий
sight;B1;взгляд;зрение
signal;B1;сигнал;знак
silent;B1;тихий;молчаливый
silly;B1;глупый;
similarity;B1;сходство;подобие
similarly;B1;так же;подобным образом
simply;B1;просто;легко
since;B1;с тех пор;с, после
sink;B1;раковина;тонуть
slice;B1;ломтик;резать ломтиками
slightly;B1;слегка;немного
slow;B1;медленный;тихий
smart;B1;умный;остроумный
smooth;B1;гладкий;ровный
software;B1;программное обеспечение;
soil;B1;почва;земля
solid;B1;твердый;цельный
sort;B1;вид, сорт;сортировать
southern;B1;южный;расположенный на юге
specifically;B1;конкретно;а именно
spending;B1;расходы;затраты
spicy;B1;острый;пряный
spirit;B1;дух;душа
spoken;B1;устный;разговорный
spot;B1;пятно;какое-то определенное место
spread;B1;распространять;разносить
spring;B1;весна;пружина
stadium;B1;стадион;
staff;B1;персонал;штат работников
standard;B1;стандартный;типовой
state;B1;состояние;заявлять
statistic;B1;статистика;
statue;B1;статуя;
stick;B1;палка;втыкать
still;B1;до сих пор;по-прежнему
store;B1;магазин;склад
stranger;B1;незнакомец;чужой
strength;B1;сила;прочность
string;B1;верёвка;струна
strongly;B1;сильно;настоятельно
studio;B1;студия;мастерская
stuff;B1;вещи;имущество
substance;B1;содержание;вещество
successfully;B1;успешно;благополучно
sudden;B1;внезапный;неожиданный
suffer;B1;страдать;терпеть
suit;B1;костюм;удовлетворять требованиям
suitable;B1;подходящий;соответствующий
summarize;B1;резюмировать;подводить итог
summary;B1;краткое изложение;резюме
supply;B1;доставлять;поставлять
supporter;B1;сторонник;приверженец
surely;B1;конечно;непременно
surface;B1;поверхность;
survive;B1;уцелеть;выжить, пережить
swim;B1;плавать;плыть
switch;B1;переключатель;переключать
symptom;B1;симптом;признак
tail;B1;хвост;
talent;B1;талант;дар
talented;B1;талантливый;одарённый
tape;B1;лента;магнитная лента
tax;B1;налог;налоговый
technical;B1;технический;специальный
technique;B1;техника;технические приёмы
tend;B1;иметь склонность;иметь тенденцию
tent;B1;палатка;разбить палатку
that;B1;тот;что
theirs;B1;их (принадлежащий им);
theme;B1;основная мысль;тема
theory;B1;теория;
therefore;B1;поэтому;следовательно
this;B1;этот;этот эта
though;B1;хотя;несмотря на
throat;B1;горло;
throughout;B1;повсюду;на всём протяжении
tight;B1;тугой;крепко
till;B1;до;до тех пор пока
tin;B1;жестяная банка;консерва
tiny;B1;крошечный;очень маленький
tip;B1;подсказка;чаевые
toe;B1;палец (на ноге);
tongue;B1;язык;манера говорить
total;B1;общий;суммарный
totally;B1;абсолютно;полностью
touch;B1;прикасаться;трогать
tour;B1;тур;экскурсия
towards;B1;по направлению к;к
trade;B1;торговля;обменивать
translate;B1;переводить;транслировать
translation;B1;перевод;
transport;B1;транспорт;перевозить
various;B1;разнообразный;различный
version;B1;версия;вариант
victim;B1;жертва;потерпевший
view;B1;вид;взгляд
viewer;B1;зритель;наблюдатель
violent;B1;насильственный;вспыльчивый
volunteer;B1;доброволец;волонтёр
vote;B1;проголосовать;голосовать
warm;B1;теплый;тепло
warn;B1;предупреждать;предостерегать
warning;B1;предупреждение;предостерегающий
waste;B1;тратить впустую;
water;B1;вода;поливать
wave;B1;волна;махать
weapon;B1;оружие;
weigh;B1;весить;взвешивать
western;B1;западный;ковбойский фильм
whatever;B1;что бы ни;любой
whenever;B1;всякий раз когда;всякий раз
whether;B1;либо;ли
while;B1;пока;в то время как
whole;B1;весь;целый
will;B1;желание;воля
win;B1;выиграть;победить
wing;B1;крыло;
within;B1;в пределах;внутри
wonder;B1;удивлять;удивление
wool;B1;шерсть;шерстяной
worldwide;B1;во всем мире;всемирный
worry;B1;беспокойство;тревога
worse;B1;хуже;худший
worst;B1;наихудшее;самое худшее
worth;B1;стоимость;цена
written;B1;написанный;в письменной форме
wrong;B1;неправильный;ошибочный
yard;B1;двор;внутренний дворик
young;B1;молодой;юный
youth;B1;молодость;юность
